pair,lambda,beta,seed,block,domain,images,selected,coverage,student_audit_pre_ce,student_audit_post_ce,teacher_audit_pre_ce,teacher_audit_post_ce,hard_all_pre,hard_selected_pre,hard_unselected_pre,soft_all_pre,soft_selected_pre,soft_unselected_pre,true_all_pre,true_selected_pre,true_unselected_pre,hard_all_post,hard_selected_post,hard_unselected_post,soft_all_post,soft_selected_post,soft_unselected_post,true_all_post,true_selected_post,true_unselected_post
l07_b0001,0.7,0.001,505,15,jpeg_compression,6000,2244,0.374,3.46606707572937,2.4404234886169434,1.539753794670105,1.5519015789031982,2.14309014217442,0.752584600025771,2.9738394596881492,2.721150490028113,0.8611890948560503,3.832373432191613,2.666791145492724,1.0330507740519421,3.642859674117087,2.0066797851820293,0.4382876242814622,2.943706411662559,2.5932216425389663,0.5568074729135121,3.809865251867912,2.541789095913903,0.7573926081230009,3.607866230792174
l07_b0001,0.7,0.001,606,1,gaussian_noise,6000,1888,0.31466666666666665,5.527081489562988,4.454901695251465,5.527081489562988,4.257444858551025,3.2924627811092826,2.516890747067313,3.648562002965129,3.4370262377036926,2.5535322832338365,3.842677158433043,4.334678348169942,3.464097034640345,4.734400507689366,3.026702982726967,1.785234802515035,3.5967156102172684,3.1727066770297916,1.8429387598173865,3.7832615962168092,4.190096458711077,3.1400152910751213,4.672234893656765
l07_b0001,0.7,0.001,606,2,shot_noise,6000,1672,0.2786666666666667,4.332708835601807,3.644808292388916,3.8026034832000732,3.1260430812835693,3.279604790915163,2.2274350087570056,3.686080732636152,3.495679126978899,2.271903181489263,3.9684502408556686,4.014270267273077,2.8693731122034754,4.45656879852917,3.0207268159756646,1.4895330298555256,3.612260090096014,3.2496060345349633,1.5536012331341909,3.9048093681629874,3.8010203384475383,2.3326925682181083,4.368267111050033
l07_b0001,0.7,0.001,606,3,impulse_noise,6000,2711,0.4518333333333333,3.777647018432617,2.6040573120117188,1.5594407320022583,1.4363455772399902,2.7419088703978054,1.8230402405356825,3.4992980025219214,2.952617692043142,1.8631733824059233,3.8506059934802037,2.98189602918012,1.9824613700829257,3.8056927335925534,2.4878715349896634,1.318193807624786,3.4519932494579453,2.7058370935053873,1.368649237303568,3.80803115801227,2.745330754956445,1.5366519689613172,3.741599587073438
l07_b0001,0.7,0.001,606,4,defocus_blur,6000,3003,0.5005,2.606956720352173,1.7967984676361084,1.0315080881118774,1.006977915763855,2.0057272791359924,0.9415771580429168,3.0720078309019265,2.360891515345915,1.0100820875353618,3.7144052663352682,2.317162212279349,1.1129186643525577,3.5238166581999883,1.8014021504639612,0.5822406935363363,3.0230043710691192,2.1703374879799977,0.6612513802909968,3.6824447890777865,2.134925423392899,0.7835116152720912,3.4890447646630967
l07_b0001,0.7,0.001,606,5,glass_blur,6000,1798,0.2996666666666667,3.479923725128174,3.3916187286376953,2.222336530685425,2.133472442626953,2.811514007434162,1.3870984799462556,3.4210092759784856,3.2569461352359474,1.4749023432305841,4.019467491262992,3.3701109304222325,1.9319312926958676,3.985495744470782,2.606146638103885,0.8033416339189119,3.3775515399421963,3.0597405063280863,0.9114829452636697,3.978961614084827,3.217491830114555,1.5102595693273404,3.948001969309085
l07_b0001,0.7,0.001,606,6,motion_blur,6000,2871,0.4785,2.6217997074127197,1.771658182144165,1.1104284524917603,1.0999754667282104,1.9811778986221416,0.8839755791969771,2.9879109951608562,2.351153775733412,0.950309580899657,3.636492121328718,2.3158033757284517,1.077559003563892,3.4519489789513487,1.7894384382604764,0.5322482008713295,2.9429677356539687,2.169415943694782,0.6092915100566257,3.600901162287031,2.1408431131272954,0.7510436360091916,3.416047427223195
l07_b0001,0.7,0.001,606,7,zoom_blur,6000,3012,0.502,1.7043696641921997,1.7275617122650146,0.9937712550163269,0.9886532425880432,1.704573995499399,0.6031397045823746,2.814855148190856,2.1603350015979137,0.6850280640138573,3.647491794102324,2.183353403057741,0.8212335695879929,3.5564139580814635,1.5460674525613418,0.326106649485627,2.775827137589471,2.008796148433542,0.41737197785527325,3.6130028424702716,2.038135327457371,0.5717258164892046,3.5163232280718684
l07_b0001,0.7,0.001,606,8,snow,6000,2086,0.3476666666666667,3.068992853164673,2.3960866928100586,1.5440415143966675,1.5174951553344727,2.1170773012568365,0.771562438970947,2.834181032153198,2.807280948258758,0.8901672564212701,3.829023196897744,2.478500017472943,0.9657533121237477,3.2847313990157168,1.9855083015173496,0.41659347041192035,2.821674969296072,2.6829964398560944,0.5487608555443068,3.820455670534274,2.3542246783780536,0.6584860639309201,3.2579831734564166
l07_b0001,0.7,0.001,606,9,frost,6000,2075,0.3458333333333333,3.0097265243530273,3.347548484802246,1.7876285314559937,1.7769843339920044,2.2352442004131308,0.7943172312803397,2.9970081395088104,2.9113765702963805,0.9221242746595802,3.9630195036585105,2.7931115505048227,1.1843868242720939,3.643583858003654,2.0790714281361526,0.4039579547770842,2.9646409713769337,2.7665051693451153,0.5458911589645387,3.9404603468074604,2.6692745043379547,0.8735669601609619,3.6185976009410767
l07_b0001,0.7,0.001,606,10,fog,6000,1877,0.31283333333333335,2.7040536403656006,2.1943352222442627,1.6566760540008545,1.6062523126602173,2.479182684586758,0.9715519317392529,3.1655331388906065,3.0582947777685683,1.0778963976017506,3.9598731817397317,2.8194586980874368,1.1923460529466157,3.560203407020088,2.306934896811002,0.496977385105188,3.1309199197243696,2.890507409160115,0.6208864716050324,3.923754680513713,2.6630111619758856,0.788021349775797,3.5166022067247495
l07_b0001,0.7,0.001,606,11,brightness,6000,3053,0.5088333333333334,2.302156925201416,1.9127674102783203,1.0745891332626343,1.0710896253585815,1.5944402937259026,0.5786727949459519,2.646743712041201,2.0631315478649648,0.6685186174753118,3.5079070064600133,2.094532075288717,0.803297762046609,3.4322105138120125,1.4602850032881594,0.34559374815402755,2.6150703449659685,1.9409102618639749,0.44317238082149324,3.4925199499612605,1.9785250375588805,0.5954460555755022,3.4113516856740014
l07_b0001,0.7,0.001,606,12,contrast,6000,1463,0.24383333333333335,2.6389551162719727,2.9326865673065186,2.1498422622680664,2.008223056793213,3.0229873433509074,1.2016261540646864,3.6103030629730677,3.6599467385274216,1.3077723035420055,4.418428378021287,3.420192453889114,1.5590418325013427,4.020338664841354,2.8359813601497867,0.5946255246852181,3.558728458956193,3.4927192935443276,0.7259287432360668,4.384897952371965,3.2485141889261087,1.032404368775265,3.9631204633102106
l07_b0001,0.7,0.001,606,13,elastic_transform,6000,2347,0.39116666666666666,4.108040809631348,2.3330886363983154,1.432948350906372,1.4491924047470093,2.183536245599165,0.9205106818029432,2.9950120184515425,2.7345323400269295,1.0179128037482503,3.8374357212604524,2.7583475237542388,1.2011217160523342,3.7588427251438827,1.9964034215007271,0.49373926682190383,2.9618435449694394,2.553515022308082,0.6044664753924175,3.8057507024644126,2.5806675032292166,0.8179901245799541,3.7131623862540812
l07_b0001,0.7,0.001,606,14,pixelate,6000,1029,0.1715,2.9727566242218018,3.9347310066223145,2.139383554458618,2.0208747386932373,2.8792005763483153,1.0053018304302292,3.2670987476518167,3.7927319523611787,1.1519948321476627,4.339366129931026,3.363258788130312,1.4713312306370925,3.7548889343102587,2.7502068392326735,0.4075475247046075,3.235138731135586,3.668793783291241,0.5808759377437154,4.307994640878932,3.2684276873061986,1.0011904563551677,3.7377471623914134
l07_b0001,0.7,0.001,606,15,jpeg_compression,6000,2233,0.37216666666666665,4.124509334564209,2.5470054149627686,1.556829810142517,1.5621840953826904,2.110109598674986,0.750869489115925,2.9158391353475057,2.715904637081212,0.8640200161112607,3.813663691667331,2.6690627855755737,1.047532886100624,3.630272306554487,1.9730302767290286,0.4271582018613904,2.8893913978278967,2.58637257981875,0.55135975685436,3.792686260115933,2.5487830017998374,0.7595766474175316,3.6093876711217607
